"id","title","volume","journal","year"
"54b43247e138239d86849a52","Paleoenvironments and paleoclimates in Tierra del Fuego and southernmost Patagonia, South America","102","Palaeogeography, Palaeoclimatology, Palaeoecology","1993"
"54b43247e138239d86849a72","The late quaternary palaeoecology of a floristic kingdom: the southwestern Cape South Africa","3-4","Palaeogeography, Palaeoclimatology, Palaeoecology","1993"
"54b43247e138239d86849a75","The Pretoria Saltpan: a 200,000 year Southern African lacustrine sequence","101","Palaeogeography, Palaeoclimatology, Palaeoecology","1993"
"54b43247e138239d86849af1","Marine incursions and the influence of Andean tectonics on the Miocene depositional history of northwestern Amazonia: results of a palynostratigraphic study","3-4","Palaeogeography, Palaeoclimatology, Palaeoecology","1993"
"54b43247e138239d86849bba","A 135,000-year record of vegetational and climatic change from the Bandung area, West-Java, Indonesia","117","Palaeogeography, Palaeoclimatology, Palaeoecology","1995"
"54b43247e138239d86849b64","Fluvial palaeoenvironments in the intracratonic Amazonas Basin (Early Miocene-early Middle Miocene, Colombia)","109","Palaeogeography, Palaeoclimatology, Palaeoecology","1994"
"54b43247e138239d86849b70","Late and middle pleistocene climatic change and forest development in Colombia: pollen record Funza II (2–158 m core interval)","109","Palaeogeography, Palaeoclimatology, Palaeoecology","1994"
"54b43247e138239d86849adf","Numerical interpretation of a high resolution Holocene pollen record from Burundi","109","Palaeogeography, Palaeoclimatology, Palaeoecology","1994"
"54b43247e138239d86849b89","A cooling event during the Younger Dryas Chron in Costa Rica","117","Palaeogeography, Palaeoclimatology, Palaeoecology","1995"
"54b4326ae138239d8684fb32","The Cape Deceit fauna—Early pleistocene mammalian assemblage from the Alaskan arctic","1","Quaternary Research","1971"
"54b4326ae138239d8684fb0d","The Mosbeck Site: a paleoenvironmental interpretation of the late quaternary history of Lake Agassiz based on fossil insect and mollusk remains","2","Quaternary Research","1972"
"54b43269e138239d8684fa77","The deglaciation history of the Lake Superior region and its climatic implications","4","Quaternary Research","1974"
"54b43269e138239d8684fa2b","Postglacial forest patterns associated with till and outwash in northcentral Upper Michigan","5","Quaternary Research","1975"
"54b43269e138239d8684fa5d","Climate versus changes in 13C content of the organic component of lake sediments during the Late Quarternary","5","Quaternary Research","1975"
"54b43269e138239d8684fa30","The contemporary distribution of pollen in eastern North America: A comparison with the vegetation","5","Quaternary Research","1975"
"54b43269e138239d8684fa92","Stratigraphy, paleontology, and age of Lake Algonquin sediments in southwestern Ontario, Canada","5","Quaternary Research","1975"
"54b43269e138239d8684fa0e","Recent paleolimnology of three lakes in Northwestern Minnesota","6","Quaternary Research","1976"
"54b43269e138239d8684f969","Environmental changes during the past 2000 years in north-central Wisconsin: Analysis of pollen, charcoal, and seeds from varved lake sediments","10","Quaternary Research","1978"
"54b43269e138239d8684fa06","Pollen indicators of land-use change in southern Connecticut","9","Quaternary Research","1978"
"54b43269e138239d8684f950","Late-glacial and postglacial vegetational history of the Berkshires, western Massachusetts","12","Quaternary Research","1979"
"54b43269e138239d8684f973","Vegetation and climates in southern Tasmania since the last glaciation","11","Quaternary Research","1979"
"54b43269e138239d8684f8ec","Shasta ground sloth (Nothrotheriops shastense hoffstetter) at Shelter Cave, New Mexico: Environment, diet, and extinction","14","Quaternary Research","1980"
"54b43269e138239d8684f890","Invertebrate fossils (Insecta: Trichoptera, Diptera, Coleoptera) from the Pleistocene Scarborough Formation at Toronto, Ontario, and their paleoenvironmental significance","16","Quaternary Research","1981"
"54b43269e138239d8684f890","Invertebrate fossils (Insecta: Trichoptera, Diptera, Coleoptera) from the Pleistocene Scarborough Formation at Toronto, Ontario, and their paleoenvironmental significance","16","Quaternary Research","1981"
"54b43269e138239d8684f91f","Quantitative estimates of temperature changes over the last 2700 years in Michigan based on pollen data","15","Quaternary Research","1981"
"54b43269e138239d8684f87f","Plant and insect fossils at Norwood in south-central Minnesota: A record of late-glacial succession","16","Quaternary Research","1981"
"54b43269e138239d8684f895","Paleoecological studies at Lake Patzcuaro on the west-central Mexican Plateau and at Chalco in the basin of Mexico","17","Quaternary Research","1982"
"54b43269e138239d8684f870","More earliest isotopically dated Mammuthus from North America","19","Quaternary Research","1983"
"54b43268e138239d8684f7db","Biogeographic implications of a packrat midden sequence from the Sacramento Mountains, south-central New Mexico","22","Quaternary Research","1984"
"54b43269e138239d8684f848","Deglaciation and postglacial timberline in the San Juan Mountains, Colorado","21","Quaternary Research","1984"
"54b43268e138239d8684f78e","Palynological evidence for early Holocene aridity in the southern Sierra Nevada, California","24","Quaternary Research","1985"
"54b43268e138239d8684f768","Lake Devlin and Pinedale glacial history, front range, Colorado","25","Quaternary Research","1986"
"54b43268e138239d8684f73d","Pollen taphonomy in a canyon stream","28","Quaternary Research","1987"
"54b43268e138239d8684f710","Late Weichselian environmental history in southeastern Sweden during the deglaciation of the Scandinavian ice sheet","28","Quaternary Research","1987"
"54b43268e138239d8684f736","Paleoentomology and paleoecology of a possible sangamonian site near Innerkip, Ontario","28","Quaternary Research","1987"
"54b43268e138239d8684f74a","Extinct mountain goat (Oreamnos harringtoni) in Southeastern Utah","27","Quaternary Research","1987"
"54b43268e138239d8684f696","Late holocene climate changes in eastern North America estimated from pollen data","29","Quaternary Research","1988"
"54b43268e138239d8684f6dc","Late quaternary arthropod remains from Sonoran Desert packrat middens, southwestern Arizona and northwestern Sonora","29","Quaternary Research","1988"
"54b43268e138239d8684f6e8","The Kashiru pollen sequence (Burundi) palaeoclimatic implications for the last 40,000 yr B.P. in tropical Africa","30","Quaternary Research","1988"
"54b43268e138239d8684f6cb","Holocene environmental changes in Lily Lake, minnesota inferred from fossil diatom and pollen assemblages","30","Quaternary Research","1988"
"54b43268e138239d8684f5de","Plant and insect remains from the Wisconsinan interstadial/stadial transition at Wedron, north-central Illinois","33","Quaternary Research","1990"
"54b43268e138239d8684f5b5","Patterns of Holocene environmental change in the midwestern United States","37","Quaternary Research","1992"
"54b43268e138239d8684f597","Mictomys borealis (northern bog lemming) and the Wisconsin paleoecology of the east-central Great Basin","37","Quaternary Research","1992"
"54b4326fe138239d868508fb","Recent pollen assemblages from the Western Interior of Canada","7","Review of Palaeobotany and Palynology","1968"
"54b4326ee138239d868507f3","Some spores and pollen from the paleocene oak hill member of the naheola formation, Alabama (U.S.A.)","14","Review of Palaeobotany and Palynology","1972"
"54b4326ee138239d8685087d","Nomograms for computing 0.95 confidence limits of pollen data","13","Review of Palaeobotany and Palynology","1972"
"54b4326ee138239d868507e1","Pollen stratigraphy of holocene sediments from the grand rapids area, Manitoba, Canada","19","Review of Palaeobotany and Palynology","1975"
"54b4326ee138239d8685076b","Pre- and postsettlement palynology of southern Alberta","23","Review of Palaeobotany and Palynology","1977"
"54b4326ee138239d8685077d","A palaeoecological study of holocene peat bog sections in Germany and The Netherlands, based on the analysis of pollen, spores and macro- and microscopic remains of fungi, algae, cormophytes and animals","25","Review of Palaeobotany and Palynology","1978"
"54b4326ee138239d868506c9","Palynology of oligocene—Miocene strata of borehole Q-E-22, Planeta Rica, Northern Colombia","","Review of Palaeobotany and Palynology","1980"
"54b4326de138239d86850594","Late glacial and holocene alpine pollen diagrams from the Kosciusko National Park, New South Wales, Australia","47","Review of Palaeobotany and Palynology","1986"
"54b4326de138239d8685048d","History of the Würm and Holocene vegetation in western velay (Massif Central, France): A comparison of pollen analysis from three corings at Lac du Bouchet","54","Review of Palaeobotany and Palynology","1988"
"54b4326de138239d868504c5","New pollen data from the Sahel, Senegal","55","Review of Palaeobotany and Palynology","1988"
"54b4326de138239d86850366","Nouvelle séquence pollinique d'une tourbière de la crête Zaïre-Nil (Burundi)","67","Review of Palaeobotany and Palynology","1991"
"54b4326de138239d86850383","Late- and post-glacial pollen-analytical and environmental data from a near-coastal site in north-east Fife, Scotland","68","Review of Palaeobotany and Palynology","1991"
"54b4326de138239d8685033c","The last 1500 years on Wolin Island (NW Poland) in the light of palaeobotanical studies","73","Review of Palaeobotany and Palynology","1992"
"54b4326ce138239d86850315","Histoire et dynamique du marécage tropical de Ndurumu (Burundi), données polliniques","75","Review of Palaeobotany and Palynology","1992"
"54b4326ce138239d8685026e","Landscape development in northeast Ireland over the last half millennium","82","Review of Palaeobotany and Palynology","1994"
"55041769e1382326932d8441","13C/Palynological evidence of differential residence times of organic carbon prior to its sedimentation in East African Rift Lakes and peat bogs","8","Quaternary Science Reviews","1989"
"5504a315e1382326932d8835","Late-Quaternary climate in the Ridge and Valley of Virginia, U.S.A.: Changes in vegetation and depositional environment A contribution to the ‘North Atlantic seaboard programme’ of IGCP-253, ‘Termination of the Pleistocene’","12","Quaternary Science Reviews","1993"
"550479aae1382326932d8707","Sedimentology, dating and palaeoclimatic interpretation of A 76.3 ka record from Lago Grande di Monticchio, southern Italy","15","Quaternary Science Reviews","1996"
"55048356e1382326932d874d","Tephrochronology of a late quaternary lacustrine record from the Monticchio maar (Vulture volcano, Southern Italy)","15","Quaternary Science Reviews","1996"
"550487b6e1382326932d876d","A review of multi-proxy data for the younger dryas in Atlantic Canada","14","Quaternary Science Reviews","1995"
"5504827ce1382326932d8747","The EL abra stadial, a younger dryas equivalent in Colombia","14","Quaternary Science Reviews","1995"
"5504872ee1382326932d8769","Palaeoenvironmental conditions in South Africa at the pleistocene-holocene transition","14","Quaternary Science Reviews","1995"
"55048409e1382326932d8752","Proxy-climate and geomagnetic palaeointensity records extending back to Ca. 75,000 BP derived from sediments cored from Lago Grande di Monticchio, Southern Italy","2-3","Quaternary Science Reviews","1996"
"54b43257e138239d8684c7f4","Heavy minerals and provenance of late quaternary sands, eastern Nile Delta","7","Journal of African Earth Sciences (and the Middle East)","1988"
"573a34d9cf58f18794fb57cb","Ballast Brook and Beaufort Formations (late Tertiary) on Northern Banks Island, Arctic Canada","","Quaternary International","1994"
"57bc3291cf58f12fed2325cf","Late Holocene environments at verlorenvlei, Western Cape Province, South Africa","","Quaternary International","1996"
"57d5ce0acf58f1be6f79d582","Discriminating between natural and human-induced shifts in a shallow coastal lagoon: a multidisciplinary approach","","Anthropocene","2016"
"5c246acc1faed655488a5111","Columbus’ footprint in Hispaniola: A paleoenvironmental record of indigenous and colonial impacts on the landscape of the central Cibao Valley, northern Dominican Republic","22","Anthropocene","2018"
"54b43261e138239d8684e3ae","Occupation and land-use history of a medium mountain from the Mid-Holocene: A multidisciplinary study performed in the South Cantal (French Massif Central)","8","Comptes Rendus Palevol","2009"
