"gddid","title","pubname","authors","hits","URL","publisher","doi","coverDate","highlight","publicationid"
"5c30101a1faed655488b6ff5","Aboriginal impacts on fire and vegetation on a Tasmanian island","Journal of Biogeography","McWethy, D. B.; Haberle, S. G.; Hopf, F.; Bowman, D. M. J. S.","1","http://doi.wiley.com/10.1111/jbi.12935","Wiley","10.1111/jbi.12935","2017 06","grant by the Department of Primary Industries, Parks, Water & Environment (Tasmanian State Government, permit","17250"
"57dce430cf58f14e4a13a866","Biogeochemical impacts of wildfires over four millennia in a Rocky Mountain subalpine watershed","New Phytologist","Dunnette, Paul V.; Higuera, Philip E.; McLauchlan, Kendra K.; Derr, Kelly M.; Briles, Christy E.; Keefe, Margaret H.","1","http://doi.wiley.com/10.1111/nph.12828","Wiley","10.1111/nph.12828","2014 08","lake) organic matter preserved biogeochemical signals of terrestrial processes and algal productivity, permitting","16372"
"577924f1cf58f15cb8c56b66","PROBABLE ILLINOIAN AGE OF PART OF THE MISSOURI RIVER, SOUTH DAKOTA","Geol Soc America Bull","WARREN, CHARLES R.","3","http://dx.doi.org/10.1130/0016-7606(1952)63[1143:piaopo]2.0.co;2","GSA","10.1130/0016-7606(1952)63[1143:piaopo]2.0.co;2","1952","many of the ideas set forth, both in personal conversations and in unpublished manuscripts that he has permitted","7684"
"577924f1cf58f15cb8c56b66","PROBABLE ILLINOIAN AGE OF PART OF THE MISSOURI RIVER, SOUTH DAKOTA","Geol Soc America Bull","WARREN, CHARLES R.","3","http://dx.doi.org/10.1130/0016-7606(1952)63[1143:piaopo]2.0.co;2","GSA","10.1130/0016-7606(1952)63[1143:piaopo]2.0.co;2","1952","has scarcely notched their steep, generally vertical banks; time has evidently been insufficient to permit","7684"
"577924f1cf58f15cb8c56b66","PROBABLE ILLINOIAN AGE OF PART OF THE MISSOURI RIVER, SOUTH DAKOTA","Geol Soc America Bull","WARREN, CHARLES R.","3","http://dx.doi.org/10.1130/0016-7606(1952)63[1143:piaopo]2.0.co;2","GSA","10.1130/0016-7606(1952)63[1143:piaopo]2.0.co;2","1952","present course throughout the Sangamon and Wisconsin ages, a time which has proved insufficient to permit","7684"
"5779a12bcf58f17f8bc06b78","SEDIMENTS OF LAKE PATZCUARO, MICHOACAN, MEXICO","Geol Soc America Bull","HUTCHINSON, G. E.; PATRICK, RUTH; DEEVEY, EDWARD S.","1","http://dx.doi.org/10.1130/0016-7606(1956)67[1491:solpmm]2.0.co;2","GSA","10.1130/0016-7606(1956)67[1491:solpmm]2.0.co;2","1956","The high level of Nahua time, which permitted Cortes to conquer Tenochtitlan by water, is also established","507"
"57928e07cf58f133d1c26609","Timberline fluctuations and late Quaternary paleoclimates in the Southern Rocky Mountains, Colorado","Geological Society of America Bulletin","Fall, Patricia L.","2","http://dx.doi.org/10.1130/0016-7606(1997)109<1306:tfalqp>2.3.co;2","GSA","10.1130/0016-7606(1997)109<1306:tfalqp>2.3.co;2","October 1997","Lycopodium spore tablets were added to each sample prior to extraction to permit calculation of pollen","948"
"57928e07cf58f133d1c26609","Timberline fluctuations and late Quaternary paleoclimates in the Southern Rocky Mountains, Colorado","Geological Society of America Bulletin","Fall, Patricia L.","2","http://dx.doi.org/10.1130/0016-7606(1997)109<1306:tfalqp>2.3.co;2","GSA","10.1130/0016-7606(1997)109<1306:tfalqp>2.3.co;2","October 1997","They were too low to support Picea, but permitted Abies to grow above its modern limit until approximately","948"
"577c11c5cf58f17a898e3e64","Pollen Deposition in Lakes as Measured by Sediment Traps","Geol Soc America Bull","DAVIS, MARGARET B.","4","http://dx.doi.org/10.1130/0016-7606(1967)78[849:pdilam]2.0.co;2","GSA","10.1130/0016-7606(1967)78[849:pdilam]2.0.co;2","1967","The tests were quite sensitive, however, as the high pollen counts permitted use of large numbers of","16636"
"577c11c5cf58f17a898e3e64","Pollen Deposition in Lakes as Measured by Sediment Traps","Geol Soc America Bull","DAVIS, MARGARET B.","4","http://dx.doi.org/10.1130/0016-7606(1967)78[849:pdilam]2.0.co;2","GSA","10.1130/0016-7606(1967)78[849:pdilam]2.0.co;2","1967","The method involves few assumptions, however; and because it permits objective comparisons of pollen","16636"
"577c11c5cf58f17a898e3e64","Pollen Deposition in Lakes as Measured by Sediment Traps","Geol Soc America Bull","DAVIS, MARGARET B.","4","http://dx.doi.org/10.1130/0016-7606(1967)78[849:pdilam]2.0.co;2","GSA","10.1130/0016-7606(1967)78[849:pdilam]2.0.co;2","1967","In this case it has permitted objective comparisons between groups of samples,  ICA MINEA ' PLANTAGO","16636"
"577c11c5cf58f17a898e3e64","Pollen Deposition in Lakes as Measured by Sediment Traps","Geol Soc America Bull","DAVIS, MARGARET B.","4","http://dx.doi.org/10.1130/0016-7606(1967)78[849:pdilam]2.0.co;2","GSA","10.1130/0016-7606(1967)78[849:pdilam]2.0.co;2","1967","Because  light enough (density 1.28, Harrington and they permit an experimental approach and  Metzger","16636"
"577fc955cf58f12bd0ba9e21","Present and Past Vegetation of the Chuska Mountains, Northwestern New Mexico","Geol Soc America Bull","WRIGHT, H. E.; BENT, ANNE M.; SPROSS HANSEN, BARBARA; MAHER, L. J.","2","http://dx.doi.org/10.1130/0016-7606(1973)84<1155:papvot>2.0.co;2","GSA","10.1130/0016-7606(1973)84<1155:papvot>2.0.co;2","1973","of rooted aquatic plants, whose distribution markedly affects the water circulation and thus locally permits","774"
"577fc955cf58f12bd0ba9e21","Present and Past Vegetation of the Chuska Mountains, Northwestern New Mexico","Geol Soc America Bull","WRIGHT, H. E.; BENT, ANNE M.; SPROSS HANSEN, BARBARA; MAHER, L. J.","2","http://dx.doi.org/10.1130/0016-7606(1973)84<1155:papvot>2.0.co;2","GSA","10.1130/0016-7606(1973)84<1155:papvot>2.0.co;2","1973","Especially thick slides were prepared to permit rotation of the grains.","774"
"57876ae5cf58f18ff0b50dd1","Biostratigraphy and magnetostratigraphy, late Pliocene rocks, 111 Ranch, Arizona","Geol Soc America Bull","GALUSHA, THEODORE; JOHNSON, NOYE M.; LINDSAY, EVERETT H.; OPDYKE, NEIL D.; TEDFORD, RICHARD H.","1","http://dx.doi.org/10.1130/0016-7606(1984)95<714:bamlpr>2.0.co;2","GSA","10.1130/0016-7606(1984)95<714:bamlpr>2.0.co;2","1984","The faunas from 111 Ranch contain both large and small mammals, permitting refinement of the San Pedro","7228"
"5788359dcf58f115f354f1f5","Case for periodic, colossal jökulhlaups from Pleistocene glacial Lake Missoula","Geol Soc America Bull","WAITT, RICHARD B.","1","http://dx.doi.org/10.1130/0016-7606(1985)96<1271:cfpcjf>2.0.co;2","GSA","10.1130/0016-7606(1985)96<1271:cfpcjf>2.0.co;2","1985","and Radiocarbon Dates Proof that only one graded backflood rhythmite is produced per Missoula flood permits","3473"
"578c2c6dcf58f18c67abc891","Geomorphic and hydrologic implications of the rapid incision of Afton Canyon, Mojave Desert, California","Geol","Meek, Norman","1","http://dx.doi.org/10.1130/0091-7613(1989)017<0007:gahiot>2.3.co;2","GSA","10.1130/0091-7613(1989)017<0007:gahiot>2.3.co;2","1989","Geological Survey topographic maps, permits estimation of the approximate depth of fill necessary to","2849"
"578c20b5cf58f18980b75a8d","Quaternary geochronology and distribution of Mammuthus on the Colorado Plateau","Geol","Agenbroad, Larry D.; Mead, Jim I.","2","http://dx.doi.org/10.1130/0091-7613(1989)017<0861:qgadom>2.3.co;2","GSA","10.1130/0091-7613(1989)017<0861:qgadom>2.3.co;2","1989","DIET The xeric alcove and cave deposits found on the Colorado Plateau permit the rare preservation of","1667"
"578c20b5cf58f18980b75a8d","Quaternary geochronology and distribution of Mammuthus on the Colorado Plateau","Geol","Agenbroad, Larry D.; Mead, Jim I.","2","http://dx.doi.org/10.1130/0091-7613(1989)017<0861:qgadom>2.3.co;2","GSA","10.1130/0091-7613(1989)017<0861:qgadom>2.3.co;2","1989","Copious amounts of dung of the Shasta ground sloth and the mountain goat have permitted a detailed reconstruction","1667"
"578bcd82cf58f174943f0181","Absolute pollen frequencies and carbon-14 age of a section of Holocene Lake sediment from the Riding Mountain area of Manitoba","Canadian Journal of Botany","Ritchie, J. C.","1","http://www.nrcresearchpress.com/doi/abs/10.1139/b69-192","Canadian Science Publishing","10.1139/b69-192","September 1969","At this point there was an abrupt increase The data presented here permit no further  to 0.75 X 103 per","79"
"578b5aabcf58f1587003efba","Holocene history of forest trees on the Bruce Peninsula, southern Ontario","Canadian Journal of Botany","Bennett, K. D.","3","http://www.nrcresearchpress.com/doi/abs/10.1139/b92-002","Canadian Science Publishing","10.1139/b92-002","January 1992","Benninghoff 1962;  and Richards 1954) are predominantly Breypen Series, characteristic Matthews 1969) to permit","9449"
"578b5aabcf58f1587003efba","Holocene history of forest trees on the Bruce Peninsula, southern Ontario","Canadian Journal of Botany","Bennett, K. D.","3","http://www.nrcresearchpress.com/doi/abs/10.1139/b92-002","Canadian Science Publishing","10.1139/b92-002","January 1992","The recent development of accelerator mass spectrometry (AMS) dating permits the dating of terrestrial","9449"
"578b5aabcf58f1587003efba","Holocene history of forest trees on the Bruce Peninsula, southern Ontario","Canadian Journal of Botany","Bennett, K. D.","3","http://www.nrcresearchpress.com/doi/abs/10.1139/b92-002","Canadian Science Publishing","10.1139/b92-002","January 1992","These macrofossils were identified where their size and condition permitted.","9449"
"57492125cf58f17c6221bbe9","Stratigraphical Studies on the Shoreline Displacement of Lake Superior","Canadian Journal of Earth Sciences","Saarnisto, Matti","1","http://www.nrcresearchpress.com/doi/abs/10.1139/e75-026","Canadian Science Publishing","10.1139/e75-026","February 1975","Le retrait de la glace, sur la rive nord, a 9500 B.P. permit la formation du lac Minong.","80"
"579be24fcf58f16b5f284c1e","The Holocene vegetation history of Isle Royale National Park, Michigan, U.S.A.","Canadian Journal of Forest Research","Flakne, Robyn","2","http://www.nrcresearchpress.com/doi/abs/10.1139/x03-063","Canadian Science Publishing","10.1139/x03-063","June 2003","indicating that here too within the last 1800 radiocarbon years BP the forest canopy has been open enough to permit","7676"
"579be24fcf58f16b5f284c1e","The Holocene vegetation history of Isle Royale National Park, Michigan, U.S.A.","Canadian Journal of Forest Research","Flakne, Robyn","2","http://www.nrcresearchpress.com/doi/abs/10.1139/x03-063","Canadian Science Publishing","10.1139/x03-063","June 2003","than at some other sites, perhaps because the lake influence kept summer temperatures cool enough to permit","7676"
"57a79219cf58f13fc88baed8","The Lund University Expedition freshwater Ostracoda from Sri Lanka (Ceylon)","Canadian Journal of Zoology","Neale, John W.; Victor, Reginald","1","http://www.nrcresearchpress.com/doi/abs/10.1139/z78-151","Canadian Science Publishing","10.1139/z78-151","May 1978","Per Brinck, Zoological Institute, Lund, Sweden, for permitting us to study their expedition material.","18773"
"58b2eda1cf58f13ecf38d176","Preliminary archaeoentomological analyses of permafrost-preserved cultural layers from the pre-contact Yup'ik Eskimo site of Nunalleq, Alaska: Implications, potential and methodological considerations","Environmental Archaeology","Forbes, Véronique; Britton, Kate; Knecht, Rick","2","http://www.tandfonline.com/doi/full/10.1179/1749631414Y.0000000037","Taylor and Francis","10.1179/1749631414Y.0000000037","2015 05","ecological conditions, resource exploitation and the use of space at northern hunter–gatherer sites and have permitted","10147"
"58b2eda1cf58f13ecf38d176","Preliminary archaeoentomological analyses of permafrost-preserved cultural layers from the pre-contact Yup'ik Eskimo site of Nunalleq, Alaska: Implications, potential and methodological considerations","Environmental Archaeology","Forbes, Véronique; Britton, Kate; Knecht, Rick","2","http://www.tandfonline.com/doi/full/10.1179/1749631414Y.0000000037","Taylor and Francis","10.1179/1749631414Y.0000000037","2015 05","puparia and beetles would prove the most valuable in the attainment of this objective, since they may permit","10147"
"58b2eda1cf58f13ecf38d176","Preliminary archaeoentomological analyses of permafrost-preserved cultural layers from the pre-contact Yup'ik Eskimo site of Nunalleq, Alaska: Implications, potential and methodological considerations","Environmental Archaeology","Forbes, Véronique; Britton, Kate; Knecht, Rick","2","http://www.tandfonline.com/doi/full/10.1179/1749631414Y.0000000037","Taylor and Francis","10.1179/1749631414Y.0000000037","2015 05","ecological conditions, resource exploitation and the use of space at northern hunter–gatherer sites and have permitted","10148"
"58b2eda1cf58f13ecf38d176","Preliminary archaeoentomological analyses of permafrost-preserved cultural layers from the pre-contact Yup'ik Eskimo site of Nunalleq, Alaska: Implications, potential and methodological considerations","Environmental Archaeology","Forbes, Véronique; Britton, Kate; Knecht, Rick","2","http://www.tandfonline.com/doi/full/10.1179/1749631414Y.0000000037","Taylor and Francis","10.1179/1749631414Y.0000000037","2015 05","puparia and beetles would prove the most valuable in the attainment of this objective, since they may permit","10148"
"572772b8642f8835b299edf1","PLOS ONE: Leafcutter Bee Nests and Pupae from the Rancho La Brea Tar Pits of Southern California: Implications for Understanding the Paleoenvironment of the Late Pleistocene","PLOS ONE","Anna R. Holden ;  Jonathan B. Koch ;  Terry Griswold ;  Diane M. Erwin ;  Justin Hall","1","http://journals.plos.org/plosone/article?id=10.1371%2Fjournal.pone.0094724","Public Library of Science","10.1371/journal.pone.0094724","Apr 9, 2014","open-access article distributed under the terms of the Creative Commons Attribution License, which permits","8059"
